client_id,sess_id,avg_bitrate,session_data,q264,q396,q594,q891,q1337,q2085,q3127
5593.00,4.00,2510.15,3062385.00,11.00,6.00,4.00,6.00,11.00,57.00,149.00
5594.00,0.00,2740.99,33261885.00,42.00,16.00,30.00,29.00,168.00,318.00,1824.00
5595.00,0.00,2627.38,9603075.00,18.00,3.00,7.00,11.00,37.00,189.00,466.00
5596.00,0.00,2932.96,1217180.00,5.00,0.00,0.00,0.00,1.00,0.00,77.00
5596.00,1.00,2362.80,6355935.00,15.00,2.00,12.00,10.00,55.00,203.00,241.00
5596.00,2.00,264.00,6600.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00
5597.00,0.00,2647.92,3429055.00,5.00,0.00,5.00,2.00,11.00,70.00,166.00
5598.00,0.00,2779.65,3488455.00,6.00,0.00,2.00,1.00,10.00,43.00,189.00
5599.00,0.00,2634.65,11552955.00,8.00,5.00,21.00,13.00,59.00,199.00,572.00
5600.00,0.00,2494.84,2120615.00,10.00,0.00,3.00,2.00,21.00,28.00,106.00
5600.00,1.00,2694.22,4324220.00,6.00,3.00,2.00,8.00,25.00,44.00,233.00
5600.00,2.00,2274.51,864315.00,8.00,0.00,5.00,1.00,11.00,7.00,44.00
5601.00,0.00,2709.75,14402310.00,30.00,5.00,10.00,15.00,97.00,107.00,799.00
5602.00,0.00,2517.76,6256625.00,16.00,1.00,11.00,14.00,63.00,79.00,313.00
5603.00,0.00,2654.60,13286275.00,22.00,12.00,12.00,25.00,67.00,164.00,699.00
5604.00,0.00,2767.28,9740830.00,9.00,6.00,9.00,8.00,30.00,112.00,530.00
5605.00,0.00,2265.18,2016010.00,10.00,1.00,17.00,9.00,16.00,29.00,96.00
5606.00,0.00,2592.80,2164985.00,19.00,5.00,4.00,4.00,0.00,2.00,133.00
5606.00,1.00,2767.40,26968355.00,41.00,17.00,22.00,29.00,72.00,276.00,1492.00
5607.00,0.00,2733.44,18601030.00,28.00,8.00,19.00,26.00,88.00,163.00,1029.00
5608.00,0.00,2721.30,12858160.00,17.00,4.00,14.00,30.00,52.00,123.00,705.00
5609.00,0.00,2829.45,16071250.00,12.00,7.00,9.00,29.00,32.00,134.00,913.00
5610.00,0.00,264.00,6600.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00
5611.00,0.00,2794.52,18723300.00,22.00,7.00,15.00,22.00,67.00,150.00,1057.00
5612.00,0.00,2645.05,3544370.00,10.00,8.00,2.00,5.00,18.00,29.00,196.00
5613.00,0.00,2738.60,13063110.00,17.00,1.00,14.00,21.00,49.00,143.00,709.00
5614.00,0.00,2512.88,1721320.00,9.00,0.00,2.00,0.00,3.00,46.00,77.00
5615.00,0.00,2581.64,10494370.00,15.00,9.00,11.00,26.00,88.00,127.00,537.00
5615.00,1.00,2729.32,4380560.00,5.00,2.00,2.00,6.00,22.00,48.00,236.00
5615.00,2.00,2752.66,29687450.00,49.00,23.00,35.00,36.00,104.00,239.00,1671.00
5615.00,3.00,1337.62,53505.00,5.00,0.00,0.00,0.00,0.00,0.00,3.00
5616.00,0.00,2714.84,9434055.00,14.00,5.00,7.00,14.00,38.00,111.00,506.00
5617.00,0.00,2591.61,14590755.00,17.00,8.00,22.00,20.00,94.00,253.00,712.00
5618.00,0.00,2114.88,1268930.00,9.00,3.00,6.00,0.00,27.00,23.00,52.00
5619.00,0.00,2595.06,16867905.00,28.00,15.00,20.00,26.00,117.00,242.00,852.00
5620.00,0.00,2713.32,10988955.00,21.00,5.00,5.00,6.00,47.00,145.00,581.00
5621.00,0.00,2532.58,1114335.00,9.00,0.00,0.00,5.00,8.00,1.00,65.00
5622.00,0.00,2685.47,11265565.00,21.00,8.00,19.00,17.00,49.00,110.00,615.00
5622.00,1.00,2754.58,13924395.00,15.00,4.00,11.00,18.00,38.00,179.00,746.00
5623.00,0.00,2715.76,1344300.00,5.00,0.00,0.00,3.00,11.00,0.00,80.00
5624.00,0.00,2860.92,6494295.00,8.00,3.00,0.00,5.00,20.00,41.00,377.00
5625.00,0.00,2722.96,30932845.00,26.00,14.00,19.00,38.00,152.00,384.00,1639.00
5626.00,0.00,2294.88,1044170.00,8.00,2.00,1.00,1.00,4.00,34.00,41.00
5626.00,1.00,2758.42,15654020.00,18.00,2.00,15.00,21.00,31.00,212.00,836.00
5626.00,2.00,2656.56,24320820.00,35.00,20.00,20.00,22.00,148.00,328.00,1258.00
5627.00,0.00,2424.34,1951595.00,11.00,0.00,1.00,1.00,15.00,48.00,85.00
5628.00,0.00,2773.42,6212470.00,10.00,3.00,7.00,10.00,17.00,49.00,352.00
5629.00,0.00,2713.07,6158670.00,5.00,10.00,5.00,17.00,15.00,66.00,336.00
5629.00,1.00,1491.00,104370.00,8.00,0.00,0.00,0.00,0.00,0.00,6.00
5629.00,2.00,2877.64,4201355.00,6.00,1.00,2.00,8.00,8.00,15.00,252.00
5629.00,3.00,2643.76,8248520.00,11.00,7.00,22.00,5.00,51.00,89.00,439.00
5630.00,0.00,2076.41,280315.00,8.00,2.00,0.00,0.00,0.00,0.00,17.00
5631.00,0.00,2847.94,4627895.00,11.00,1.00,2.00,3.00,11.00,24.00,273.00
5632.00,0.00,2746.23,23027165.00,18.00,9.00,17.00,21.00,105.00,273.00,1234.00
5633.00,0.00,2302.58,2187455.00,10.00,0.00,1.00,5.00,33.00,53.00,88.00
5633.00,1.00,2456.40,528125.00,7.00,0.00,1.00,2.00,1.00,0.00,32.00
5633.00,2.00,2621.83,3146200.00,11.00,1.00,10.00,7.00,10.00,27.00,174.00
5634.00,0.00,2700.90,25726110.00,24.00,12.00,13.00,24.00,140.00,358.00,1334.00
5634.00,1.00,1819.14,382020.00,8.00,0.00,0.00,1.00,5.00,20.00,8.00
5634.00,2.00,2758.73,17876560.00,27.00,6.00,9.00,19.00,55.00,211.00,969.00
5635.00,0.00,2720.69,47557585.00,56.00,23.00,38.00,64.00,222.00,538.00,2555.00
5636.00,0.00,2565.10,872135.00,7.00,0.00,0.00,0.00,2.00,14.00,45.00
5636.00,1.00,2832.23,29299415.00,20.00,8.00,8.00,33.00,113.00,225.00,1662.00
5636.00,2.00,2906.84,3619020.00,5.00,0.00,2.00,2.00,1.00,28.00,211.00
5637.00,0.00,2705.69,26894565.00,26.00,16.00,25.00,48.00,104.00,348.00,1421.00
5638.00,0.00,2731.12,6718545.00,16.00,5.00,12.00,10.00,24.00,38.00,387.00
5639.00,0.00,2581.23,11447745.00,17.00,5.00,10.00,18.00,75.00,213.00,549.00
5639.00,1.00,2727.78,26500400.00,24.00,14.00,27.00,64.00,107.00,255.00,1452.00
5640.00,0.00,2687.51,14646910.00,26.00,6.00,16.00,26.00,89.00,125.00,802.00
5641.00,0.00,2710.92,7183940.00,8.00,1.00,11.00,8.00,35.00,83.00,384.00
5642.00,0.00,2692.25,12465105.00,23.00,5.00,7.00,20.00,74.00,123.00,674.00
5643.00,0.00,2817.17,18128470.00,21.00,3.00,19.00,24.00,41.00,149.00,1030.00
5644.00,0.00,2649.07,5377620.00,10.00,7.00,3.00,3.00,26.00,82.00,275.00
5645.00,0.00,2307.32,680660.00,7.00,0.00,0.00,0.00,10.00,10.00,32.00
5646.00,0.00,2711.45,15794190.00,17.00,11.00,21.00,23.00,65.00,177.00,851.00
5647.00,0.00,2718.08,10831545.00,6.00,5.00,5.00,12.00,38.00,180.00,551.00
5647.00,1.00,2759.59,12266385.00,15.00,14.00,7.00,22.00,52.00,82.00,697.00
5648.00,0.00,2565.26,9722345.00,14.00,6.00,17.00,20.00,56.00,174.00,471.00
5649.00,0.00,2739.69,10999840.00,16.00,4.00,13.00,10.00,32.00,136.00,592.00
5649.00,1.00,760.64,41835.00,8.00,0.00,0.00,0.00,0.00,3.00,0.00
5650.00,0.00,2710.11,12073550.00,13.00,5.00,11.00,17.00,41.00,174.00,630.00
5651.00,0.00,2653.27,9710960.00,22.00,5.00,9.00,18.00,47.00,118.00,513.00
5652.00,0.00,2677.53,3065770.00,7.00,1.00,3.00,4.00,14.00,37.00,163.00
5653.00,0.00,2618.12,12697885.00,22.00,8.00,5.00,16.00,68.00,229.00,622.00
5653.00,1.00,2652.10,11112310.00,27.00,11.00,24.00,15.00,66.00,75.00,620.00
5654.00,0.00,2423.19,1175245.00,6.00,0.00,2.00,1.00,7.00,30.00,51.00
5655.00,0.00,2785.45,18718250.00,23.00,10.00,23.00,26.00,80.00,102.00,1080.00
5656.00,0.00,2565.53,1244280.00,6.00,1.00,2.00,1.00,3.00,21.00,63.00
5656.00,1.00,2730.64,18827780.00,23.00,6.00,24.00,34.00,91.00,158.00,1043.00
5657.00,0.00,2717.08,22728395.00,25.00,10.00,31.00,25.00,109.00,247.00,1226.00
5658.00,0.00,2811.17,19650065.00,24.00,9.00,22.00,24.00,63.00,121.00,1135.00
5659.00,0.00,2755.88,9769600.00,13.00,5.00,9.00,16.00,55.00,53.00,558.00
5660.00,0.00,2657.31,9300595.00,10.00,7.00,6.00,13.00,63.00,119.00,482.00
5660.00,1.00,2629.71,12307035.00,22.00,11.00,8.00,18.00,59.00,198.00,620.00
5661.00,0.00,2650.61,25883230.00,42.00,7.00,38.00,44.00,137.00,337.00,1348.00
5661.00,1.00,2839.62,6800890.00,10.00,3.00,4.00,4.00,9.00,63.00,386.00
5662.00,0.00,2753.72,12859850.00,12.00,5.00,11.00,11.00,49.00,154.00,692.00
5663.00,0.00,2755.83,15666885.00,23.00,7.00,16.00,17.00,67.00,133.00,874.00
5663.00,1.00,2646.62,6126920.00,10.00,5.00,14.00,7.00,29.00,74.00,324.00
5663.00,2.00,2649.74,27822295.00,32.00,11.00,30.00,39.00,133.00,460.00,1395.00
5664.00,0.00,2704.55,11927080.00,19.00,8.00,11.00,12.00,57.00,134.00,641.00
5665.00,0.00,2610.28,10937085.00,15.00,12.00,24.00,14.00,62.00,148.00,563.00
5666.00,0.00,2683.41,4441040.00,6.00,5.00,2.00,3.00,46.00,21.00,248.00
5667.00,0.00,2674.95,508240.00,6.00,0.00,0.00,0.00,0.00,0.00,32.00
5668.00,0.00,2407.50,1865815.00,15.00,0.00,1.00,0.00,27.00,17.00,95.00
5669.00,0.00,2606.19,13122185.00,10.00,9.00,37.00,9.00,78.00,209.00,655.00
5670.00,0.00,2669.88,8423470.00,17.00,2.00,12.00,9.00,27.00,130.00,434.00
5671.00,0.00,2534.40,3649530.00,6.00,1.00,7.00,6.00,22.00,77.00,169.00
5672.00,0.00,2786.96,12206875.00,12.00,10.00,7.00,21.00,51.00,77.00,698.00
5672.00,1.00,264.00,7920.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
5673.00,0.00,2402.07,2293980.00,10.00,0.00,1.00,3.00,30.00,45.00,102.00
5674.00,0.00,2713.60,6580475.00,9.00,2.00,9.00,15.00,27.00,62.00,361.00
5675.00,0.00,2654.76,20056735.00,16.00,9.00,25.00,20.00,154.00,249.00,1038.00
5676.00,0.00,2659.82,23725605.00,26.00,19.00,42.00,20.00,129.00,312.00,1236.00
5677.00,0.00,2683.36,8224500.00,12.00,14.00,11.00,13.00,33.00,80.00,450.00
5678.00,0.00,2452.60,2967650.00,10.00,2.00,0.00,5.00,10.00,96.00,119.00
5679.00,0.00,2796.60,24791895.00,28.00,12.00,18.00,36.00,61.00,228.00,1390.00
5680.00,0.00,2691.03,2462290.00,11.00,0.00,0.00,5.00,12.00,15.00,140.00
5681.00,0.00,2706.02,19618650.00,23.00,16.00,31.00,38.00,100.00,152.00,1090.00
5682.00,0.00,2779.15,7406425.00,12.00,1.00,5.00,5.00,48.00,37.00,425.00
5683.00,0.00,2404.98,745545.00,7.00,0.00,0.00,2.00,2.00,16.00,35.00
5684.00,0.00,2770.91,9933725.00,9.00,2.00,9.00,13.00,38.00,100.00,546.00
5685.00,0.00,2800.78,21818090.00,17.00,7.00,18.00,31.00,80.00,175.00,1230.00
5686.00,0.00,2538.08,8807145.00,15.00,5.00,9.00,20.00,74.00,146.00,425.00
5686.00,1.00,2761.78,4405035.00,8.00,1.00,5.00,6.00,10.00,45.00,244.00
5687.00,0.00,2840.56,3905775.00,12.00,0.00,4.00,6.00,7.00,8.00,238.00
5688.00,0.00,2649.97,18708805.00,27.00,7.00,23.00,25.00,91.00,288.00,951.00
5689.00,0.00,264.00,6600.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00
5690.00,0.00,2605.27,3556190.00,18.00,0.00,5.00,9.00,15.00,30.00,196.00
5690.00,1.00,2351.37,987575.00,7.00,2.00,0.00,3.00,12.00,11.00,49.00
5690.00,2.00,2573.46,5957560.00,11.00,2.00,14.00,6.00,44.00,88.00,298.00
5691.00,0.00,2732.95,36020235.00,39.00,12.00,26.00,37.00,182.00,403.00,1937.00
5692.00,0.00,2707.96,7677080.00,16.00,9.00,8.00,10.00,37.00,56.00,431.00
5692.00,1.00,2659.03,4294330.00,8.00,2.00,3.00,5.00,29.00,50.00,226.00
5693.00,0.00,2627.68,13532565.00,25.00,10.00,14.00,19.00,82.00,183.00,697.00
5694.00,0.00,2689.65,20226175.00,17.00,6.00,20.00,37.00,107.00,257.00,1060.00
5695.00,0.00,2652.75,6088055.00,12.00,3.00,7.00,18.00,41.00,42.00,336.00
5696.00,0.00,2626.01,18631530.00,23.00,8.00,26.00,35.00,139.00,221.00,967.00
5697.00,0.00,2703.88,8409065.00,14.00,3.00,10.00,14.00,50.00,66.00,465.00
5697.00,1.00,2530.06,1492735.00,11.00,1.00,1.00,1.00,10.00,13.00,81.00
5698.00,0.00,2677.93,9051420.00,10.00,3.00,11.00,6.00,66.00,103.00,477.00
5699.00,0.00,2756.41,20259610.00,19.00,7.00,16.00,24.00,82.00,221.00,1101.00
5700.00,0.00,2481.84,1092010.00,6.00,2.00,2.00,0.00,11.00,9.00,58.00
5701.00,0.00,2573.08,3525115.00,12.00,0.00,1.00,3.00,29.00,54.00,175.00
5702.00,0.00,2617.87,7434745.00,19.00,2.00,12.00,7.00,50.00,90.00,388.00
5702.00,1.00,1596.88,319375.00,6.00,1.00,0.00,1.00,16.00,10.00,6.00
5703.00,0.00,2767.69,15803530.00,17.00,5.00,12.00,11.00,56.00,185.00,856.00
5703.00,1.00,2772.45,2273410.00,6.00,0.00,2.00,4.00,4.00,19.00,129.00
5704.00,0.00,2648.80,3840760.00,8.00,2.00,10.00,7.00,30.00,15.00,218.00
5705.00,0.00,2445.33,256760.00,5.00,0.00,0.00,0.00,0.00,0.00,16.00
5706.00,0.00,2557.32,2697975.00,8.00,1.00,1.00,1.00,10.00,69.00,121.00
5707.00,0.00,2731.04,23732710.00,28.00,7.00,23.00,28.00,88.00,298.00,1266.00
5707.00,1.00,2737.83,5941090.00,11.00,1.00,0.00,4.00,26.00,76.00,316.00
5708.00,0.00,2710.99,6316605.00,11.00,2.00,8.00,15.00,25.00,56.00,349.00
5709.00,0.00,2565.09,3886105.00,8.00,3.00,9.00,5.00,25.00,58.00,195.00
5710.00,0.00,1082.00,37870.00,5.00,0.00,0.00,0.00,0.00,0.00,2.00
5711.00,0.00,2669.22,5939025.00,18.00,4.00,18.00,15.00,12.00,39.00,339.00
5711.00,1.00,2628.12,3219450.00,6.00,0.00,5.00,4.00,21.00,44.00,165.00
5712.00,0.00,2622.23,3461345.00,19.00,4.00,8.00,2.00,9.00,26.00,196.00
5713.00,0.00,2659.94,28900245.00,33.00,31.00,48.00,49.00,194.00,247.00,1571.00
5714.00,0.00,442.83,13285.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00
5715.00,0.00,2739.91,26029115.00,24.00,25.00,22.00,29.00,104.00,280.00,1416.00
5716.00,0.00,2475.56,2487935.00,6.00,5.00,3.00,5.00,14.00,54.00,114.00
5717.00,0.00,2699.57,22932850.00,25.00,6.00,26.00,46.00,129.00,229.00,1238.00
5718.00,0.00,2470.52,5101615.00,10.00,2.00,2.00,15.00,41.00,120.00,223.00
5718.00,1.00,2672.07,8363565.00,11.00,2.00,8.00,17.00,57.00,84.00,447.00
5719.00,0.00,2501.26,3964505.00,9.00,13.00,6.00,9.00,26.00,53.00,201.00
5720.00,0.00,2594.86,4476135.00,8.00,1.00,1.00,9.00,36.00,68.00,222.00
5720.00,1.00,2915.05,3250285.00,6.00,0.00,0.00,3.00,2.00,19.00,193.00
5721.00,0.00,2788.93,15171795.00,16.00,12.00,13.00,15.00,61.00,109.00,862.00
5721.00,1.00,2682.12,12471850.00,17.00,5.00,20.00,13.00,86.00,113.00,676.00
5722.00,0.00,2562.72,3780005.00,10.00,4.00,2.00,5.00,17.00,77.00,180.00
5723.00,0.00,264.00,7920.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00
5724.00,0.00,1695.77,254365.00,5.00,0.00,2.00,1.00,9.00,5.00,8.00
5725.00,0.00,2744.58,8988510.00,25.00,5.00,7.00,11.00,32.00,63.00,512.00
5726.00,0.00,2762.30,2375575.00,5.00,0.00,0.00,3.00,7.00,28.00,129.00
5726.00,1.00,2611.47,12639510.00,23.00,5.00,30.00,18.00,99.00,121.00,672.00
5727.00,0.00,2585.69,1926340.00,7.00,0.00,2.00,3.00,4.00,40.00,93.00
5728.00,0.00,2515.97,6377985.00,12.00,1.00,21.00,6.00,61.00,93.00,313.00
5729.00,0.00,2566.38,1822130.00,8.00,2.00,8.00,5.00,0.00,19.00,100.00
5730.00,0.00,2662.89,13833725.00,11.00,12.00,7.00,21.00,85.00,193.00,710.00
5731.00,0.00,2817.07,6366580.00,6.00,3.00,5.00,1.00,22.00,58.00,357.00
5732.00,0.00,2746.44,4517890.00,14.00,1.00,8.00,2.00,13.00,33.00,258.00
5732.00,1.00,2673.14,25448325.00,35.00,6.00,36.00,29.00,150.00,310.00,1338.00
5733.00,0.00,2666.55,2666545.00,8.00,1.00,0.00,2.00,16.00,32.00,141.00
5734.00,0.00,2773.07,17331690.00,19.00,8.00,13.00,14.00,54.00,197.00,945.00
5735.00,0.00,2733.75,15445710.00,20.00,4.00,20.00,13.00,62.00,178.00,833.00
5736.00,0.00,2697.99,25320665.00,18.00,4.00,32.00,39.00,144.00,304.00,1336.00
5737.00,0.00,2656.41,1567280.00,6.00,1.00,3.00,7.00,4.00,5.00,92.00
5738.00,0.00,2549.05,3657890.00,10.00,1.00,2.00,10.00,15.00,77.00,172.00
5739.00,0.00,2473.90,1471970.00,8.00,0.00,1.00,7.00,3.00,30.00,70.00
5739.00,1.00,2602.79,2446620.00,8.00,2.00,2.00,2.00,17.00,29.00,128.00
5740.00,0.00,2675.70,39573645.00,47.00,16.00,52.00,67.00,206.00,486.00,2084.00
5741.00,0.00,2375.59,2066760.00,7.00,0.00,1.00,4.00,24.00,54.00,84.00
5742.00,0.00,2813.55,3882700.00,15.00,4.00,3.00,2.00,8.00,6.00,238.00
5743.00,0.00,2658.19,2206295.00,6.00,0.00,1.00,3.00,13.00,27.00,116.00
5744.00,0.00,2830.83,820940.00,6.00,0.00,0.00,0.00,0.00,0.00,52.00
5744.00,1.00,2322.33,1555960.00,5.00,4.00,1.00,2.00,30.00,21.00,71.00
5744.00,2.00,2683.49,5192545.00,12.00,1.00,9.00,10.00,22.00,48.00,285.00
5744.00,3.00,2694.92,1576530.00,6.00,0.00,1.00,2.00,6.00,15.00,87.00
5744.00,4.00,2615.59,11730915.00,28.00,7.00,11.00,22.00,85.00,125.00,619.00
5745.00,0.00,1947.42,1051605.00,7.00,2.00,8.00,9.00,7.00,47.00,28.00
5746.00,0.00,2718.07,16240490.00,24.00,5.00,10.00,25.00,71.00,190.00,870.00
5747.00,0.00,2655.62,15787650.00,22.00,6.00,15.00,26.00,87.00,220.00,813.00
5747.00,1.00,2665.73,11795875.00,7.00,1.00,4.00,27.00,70.00,182.00,594.00
5748.00,0.00,2603.22,1483835.00,5.00,2.00,0.00,1.00,10.00,19.00,77.00
5748.00,1.00,2773.73,1234310.00,5.00,0.00,0.00,0.00,2.00,13.00,69.00
5748.00,2.00,2636.26,606340.00,7.00,0.00,1.00,0.00,0.00,0.00,38.00
5749.00,0.00,2472.17,2707025.00,6.00,4.00,2.00,6.00,18.00,62.00,121.00
5750.00,0.00,2563.30,5241950.00,21.00,0.00,6.00,6.00,28.00,88.00,260.00
5751.00,0.00,2627.36,21452405.00,42.00,12.00,34.00,23.00,127.00,286.00,1109.00
5752.00,0.00,2756.71,18911025.00,10.00,10.00,13.00,19.00,101.00,188.00,1031.00
5753.00,0.00,2753.25,2064940.00,9.00,1.00,4.00,5.00,0.00,6.00,125.00
5753.00,1.00,2827.95,22425675.00,24.00,3.00,12.00,23.00,75.00,174.00,1275.00
5754.00,0.00,2606.99,8329335.00,7.00,10.00,3.00,18.00,69.00,109.00,423.00
5754.00,1.00,2698.16,13504290.00,16.00,6.00,17.00,18.00,52.00,183.00,709.00
5754.00,2.00,2703.05,14934360.00,21.00,6.00,26.00,15.00,54.00,188.00,795.00
5755.00,0.00,2567.90,13070620.00,13.00,9.00,18.00,24.00,104.00,213.00,637.00
5756.00,0.00,2649.83,397475.00,5.00,0.00,0.00,0.00,0.00,0.00,25.00
5757.00,0.00,2710.00,6910490.00,10.00,1.00,3.00,7.00,33.00,95.00,361.00
5758.00,0.00,2705.76,26259440.00,31.00,14.00,16.00,30.00,147.00,307.00,1396.00
5759.00,0.00,2680.33,42509980.00,46.00,21.00,39.00,66.00,206.00,588.00,2206.00
5760.00,0.00,2269.09,839565.00,5.00,0.00,0.00,2.00,11.00,24.00,32.00
5761.00,0.00,2734.16,3226310.00,11.00,2.00,1.00,3.00,19.00,12.00,188.00
5762.00,0.00,2740.84,18541775.00,15.00,13.00,18.00,20.00,48.00,257.00,982.00
5763.00,0.00,2687.13,7174635.00,12.00,2.00,3.00,13.00,46.00,73.00,385.00
5763.00,1.00,2680.83,22733415.00,17.00,6.00,20.00,40.00,130.00,306.00,1177.00
5764.00,0.00,2678.18,7498915.00,19.00,3.00,5.00,8.00,29.00,102.00,394.00
5765.00,0.00,2682.03,17969630.00,26.00,6.00,32.00,23.00,96.00,193.00,964.00
5766.00,0.00,2799.91,6131800.00,10.00,1.00,3.00,3.00,26.00,49.00,346.00
5767.00,0.00,2293.88,1536900.00,10.00,4.00,0.00,0.00,10.00,52.00,58.00
5767.00,1.00,2593.51,25273780.00,33.00,21.00,49.00,42.00,174.00,344.00,1286.00
5768.00,0.00,2649.92,3656895.00,8.00,0.00,5.00,3.00,22.00,48.00,190.00
5768.00,1.00,2728.20,15359765.00,20.00,7.00,24.00,28.00,63.00,131.00,853.00
5769.00,0.00,2504.72,1740780.00,7.00,0.00,2.00,4.00,13.00,28.00,85.00
5769.00,1.00,2309.47,2909935.00,19.00,1.00,7.00,6.00,39.00,46.00,134.00
5769.00,2.00,2671.39,49153650.00,49.00,26.00,37.00,77.00,308.00,622.00,2561.00
5770.00,0.00,673.00,23555.00,6.00,0.00,0.00,0.00,0.00,0.00,1.00
5771.00,0.00,2773.41,12411025.00,19.00,5.00,12.00,13.00,52.00,92.00,702.00
5771.00,1.00,2488.24,2786830.00,6.00,0.00,0.00,5.00,28.00,62.00,123.00
5772.00,0.00,1695.50,84775.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00
5773.00,0.00,2768.49,16195665.00,16.00,18.00,17.00,24.00,44.00,143.00,908.00
5774.00,0.00,2536.63,11072390.00,27.00,7.00,17.00,10.00,45.00,262.00,505.00
5775.00,0.00,2702.08,25386080.00,21.00,9.00,27.00,46.00,129.00,299.00,1348.00
5776.00,0.00,2709.85,12763395.00,26.00,5.00,12.00,13.00,62.00,129.00,695.00
5777.00,0.00,2506.77,2870255.00,11.00,3.00,2.00,3.00,18.00,56.00,136.00
5778.00,0.00,2881.68,9264615.00,10.00,4.00,10.00,5.00,27.00,32.00,555.00
5779.00,0.00,2689.45,1169910.00,7.00,0.00,0.00,1.00,3.00,10.00,66.00
5780.00,0.00,638.27,35105.00,5.00,2.00,3.00,0.00,0.00,0.00,1.00
5781.00,0.00,2739.68,4602655.00,9.00,5.00,5.00,5.00,10.00,47.00,255.00
5781.00,1.00,2025.85,131680.00,5.00,0.00,0.00,0.00,0.00,0.00,8.00
5782.00,0.00,2812.50,11390630.00,20.00,1.00,13.00,10.00,36.00,72.00,658.00
5783.00,0.00,2905.80,3850185.00,7.00,0.00,1.00,3.00,3.00,23.00,228.00
5784.00,0.00,2476.32,272395.00,5.00,0.00,0.00,0.00,0.00,0.00,17.00
5785.00,0.00,2633.42,1395710.00,13.00,1.00,2.00,2.00,1.00,1.00,86.00
5786.00,0.00,2721.03,5061125.00,18.00,8.00,5.00,7.00,13.00,25.00,296.00
5787.00,0.00,2698.60,38684495.00,36.00,15.00,39.00,55.00,182.00,515.00,2025.00
5788.00,0.00,1872.14,533560.00,5.00,0.00,2.00,4.00,9.00,26.00,11.00
5789.00,0.00,2738.34,3217545.00,9.00,0.00,1.00,2.00,17.00,27.00,179.00
5790.00,0.00,2453.88,1349635.00,6.00,2.00,9.00,1.00,6.00,15.00,71.00
5790.00,1.00,2736.16,9877530.00,21.00,1.00,4.00,9.00,48.00,99.00,540.00
5791.00,0.00,2802.36,14165925.00,16.00,4.00,20.00,16.00,44.00,102.00,809.00
5792.00,0.00,2780.81,23442205.00,18.00,5.00,16.00,27.00,93.00,241.00,1286.00
5793.00,0.00,2816.49,2168695.00,5.00,0.00,0.00,0.00,3.00,27.00,119.00
5793.00,1.00,2600.32,2665330.00,6.00,1.00,2.00,2.00,20.00,41.00,133.00
5794.00,0.00,2778.24,38617485.00,51.00,9.00,21.00,43.00,165.00,340.00,2151.00
5795.00,0.00,2623.79,7018625.00,12.00,4.00,8.00,2.00,49.00,107.00,353.00
5795.00,1.00,2432.94,656895.00,7.00,0.00,0.00,1.00,5.00,6.00,35.00
5795.00,2.00,2750.87,13204185.00,6.00,3.00,10.00,12.00,74.00,145.00,710.00
5796.00,0.00,2673.11,16827230.00,27.00,19.00,11.00,15.00,101.00,192.00,894.00
5797.00,0.00,2650.64,7183245.00,9.00,6.00,12.00,6.00,38.00,100.00,371.00
5798.00,0.00,2877.42,4114715.00,5.00,0.00,0.00,7.00,8.00,26.00,240.00
5799.00,0.00,2758.83,7476420.00,7.00,0.00,3.00,2.00,33.00,104.00,393.00
5799.00,1.00,2768.20,32581735.00,34.00,22.00,43.00,33.00,81.00,345.00,1796.00
5800.00,0.00,2416.66,2477080.00,12.00,2.00,5.00,13.00,16.00,34.00,123.00
5800.00,1.00,2705.29,15636585.00,21.00,6.00,12.00,19.00,94.00,163.00,841.00
5800.00,2.00,2681.93,911855.00,5.00,0.00,0.00,0.00,6.00,5.00,52.00
5801.00,0.00,1633.67,375745.00,8.00,1.00,4.00,2.00,6.00,17.00,8.00
5801.00,1.00,2539.84,647660.00,5.00,0.00,0.00,0.00,0.00,15.00,31.00
5802.00,0.00,2595.86,10084930.00,12.00,4.00,21.00,36.00,45.00,147.00,512.00
5802.00,1.00,2716.97,3966770.00,15.00,2.00,3.00,3.00,1.00,53.00,215.00
5802.00,2.00,2792.20,23845415.00,23.00,15.00,31.00,32.00,70.00,182.00,1355.00
5803.00,0.00,2533.46,15466750.00,37.00,6.00,30.00,26.00,112.00,257.00,753.00
5804.00,0.00,2710.57,12536365.00,16.00,4.00,14.00,10.00,47.00,179.00,655.00
5805.00,0.00,1217.61,249610.00,7.00,2.00,2.00,0.00,22.00,8.00,0.00
5805.00,1.00,2721.44,1020540.00,5.00,0.00,0.00,1.00,6.00,3.00,60.00
5806.00,0.00,2692.87,42506875.00,32.00,18.00,58.00,55.00,258.00,478.00,2258.00
5807.00,0.00,2321.78,371485.00,9.00,0.00,0.00,0.00,0.00,0.00,23.00
5808.00,0.00,2688.20,11639905.00,11.00,5.00,7.00,5.00,51.00,206.00,581.00
5808.00,1.00,2486.71,14422915.00,12.00,23.00,32.00,29.00,108.00,294.00,662.00
